_id,user,startTime,totalCasual,totalSerious,totalNeutral,clicks,totalTime
67f6da919b93d99318d04324,user,2025-04-09T20:37:37.828Z,0,0,0,[],0
67f6dba39b93d99318d04325,user,2025-04-09T20:42:11.163Z,0,0,0,[],0
67f6dc149b93d99318d04326,user,2025-04-09T20:44:04.845Z,0,0,0,[],0
67f6dc3f9b93d99318d04327,user,2025-04-09T20:44:47.049Z,0,0,0,[],0
67f6dc689b93d99318d04328,user,2025-04-09T20:45:28.640Z,0,0,0,[],0
67f6dc9a9b93d99318d04329,user,2025-04-09T20:46:18.574Z,0,0,0,[],0
67f6dcbd9b93d99318d0432a,user,2025-04-09T20:46:53.395Z,0,0,0,[],0
67f6dcd99b93d99318d0432b,user,2025-04-09T20:47:21.794Z,0,0,0,[],0
67f6dd199b93d99318d0432c,user,2025-04-09T20:48:25.195Z,0,0,0,[],0
67f6dd379b93d99318d0432d,user,2025-04-09T20:48:55.887Z,0,0,0,[],0
67f6df789b93d99318d0432e,user,2025-04-09T20:58:32.488Z,0,0,0,[],0
67f6df8b9b93d99318d0432f,user,2025-04-09T20:58:51.152Z,0,0,0,[],0
67f6df9e9b93d99318d04330,user,2025-04-09T20:59:10.607Z,0,0,0,[],0
67f6e0569b93d99318d04331,user,2025-04-09T21:02:14.953Z,0,0,0,[],0
67f6e09c9b93d99318d04332,user,2025-04-09T21:03:24.982Z,0,0,0,[],0
67f6e0ca9b93d99318d04333,user,2025-04-09T21:04:10.897Z,0,1,0,['edit puzzle'],5391
67f6e0f09b93d99318d04334,user,2025-04-09T21:04:48.699Z,0,1,0,['edit puzzle'],4558
67f6e10f9b93d99318d04335,user,2025-04-09T21:05:19.093Z,0,0,0,[],0
67f6e1249b93d99318d04336,user,2025-04-09T21:05:40.572Z,0,0,0,[],0
67f6e1489b93d99318d04337,user,2025-04-09T21:06:16.552Z,0,0,0,[],0
67f6e1589b93d99318d04338,user,2025-04-09T21:06:32.896Z,0,1,0,['edit puzzle'],4561
67f6e1789b93d99318d04339,user,2025-04-09T21:07:04.849Z,0,3,0,"['edit puzzle', 'edit puzzle', 'edit puzzle']",71913
67f6e1e19b93d99318d0433a,user,2025-04-09T21:08:49.037Z,0,1,0,['edit puzzle'],3390
67f6e2199b93d99318d0433b,user,2025-04-09T21:09:45.568Z,0,1,0,['edit puzzle'],4789
67f6e45d9b93d99318d0433c,user,2025-04-09T21:19:25.751Z,0,0,0,[],0
67f6e47e9b93d99318d0433d,user,2025-04-09T21:19:58.107Z,0,0,0,[],0
67f6e4a59b93d99318d0433e,user,2025-04-09T21:20:37.092Z,0,0,0,[],0
67f6e4f89b93d99318d0433f,user,2025-04-09T21:22:00.943Z,0,0,0,[],0
67f6e54c9b93d99318d04340,user,2025-04-09T21:23:24.378Z,0,0,0,[],0
67f6e58b9b93d99318d04341,user,2025-04-09T21:24:27.372Z,0,0,0,[],0
67f6e5b79b93d99318d04342,user,2025-04-09T21:25:11.739Z,0,0,0,[],0
67f6e5d39b93d99318d04343,user,2025-04-09T21:25:39.241Z,0,0,0,[],0
67f6e60b9b93d99318d04344,user,2025-04-09T21:26:35.711Z,0,0,0,[],0
67f6e6299b93d99318d04345,user,2025-04-09T21:27:05.183Z,0,0,0,[],0
67f6e65e9b93d99318d04346,user,2025-04-09T21:27:58.688Z,0,0,0,[],0
67f6e6a79b93d99318d04347,user,2025-04-09T21:29:11.945Z,0,0,0,[],0
67f6e6ec9b93d99318d04348,user,2025-04-09T21:30:19.996Z,0,0,0,[],0
67f6e7029b93d99318d04349,user,2025-04-09T21:30:42.729Z,0,0,0,[],0
67f6e7379b93d99318d0434a,user,2025-04-09T21:31:35.865Z,0,0,0,[],0
67f6e7b39b93d99318d0434b,user,2025-04-09T21:33:39.959Z,0,0,0,[],0
67f6e7ff9b93d99318d0434c,user,2025-04-09T21:34:55.679Z,0,0,0,[],0
67f6e8359b93d99318d0434d,user,2025-04-09T21:35:49.492Z,0,0,0,[],0
67f6e85a9b93d99318d0434e,user,2025-04-09T21:36:26.619Z,0,0,0,[],0
67f6e8729b93d99318d0434f,user,2025-04-09T21:36:50.248Z,0,0,0,[],0
67f6e8ef9b93d99318d04350,user,2025-04-09T21:38:55.710Z,0,0,0,[],0
67f6e9469b93d99318d04351,user,2025-04-09T21:40:22.426Z,0,0,0,[],0
67f6e9599b93d99318d04352,user,2025-04-09T21:40:41.008Z,0,0,0,[],0
67f6e9689b93d99318d04353,user,2025-04-09T21:40:56.311Z,0,0,0,[],0
67f6e98a9b93d99318d04354,user,2025-04-09T21:41:30.924Z,0,0,0,[],0
67f6e9a99b93d99318d04355,user,2025-04-09T21:42:01.938Z,0,0,0,[],0
67f6e9d79b93d99318d04356,user,2025-04-09T21:42:47.841Z,0,0,0,[],0
67f6e9f79b93d99318d04357,user,2025-04-09T21:43:19.072Z,0,0,0,[],0
67f7cae09b93d99318d04358,user,2025-04-10T13:42:56.369Z,0,0,0,[],0
67f7cb4b9b93d99318d04359,user,2025-04-10T13:44:43.805Z,0,0,0,[],0
67f7cd269b93d99318d0435a,user,2025-04-10T13:52:38.953Z,0,0,0,[],0
67f7cd489b93d99318d0435b,user,2025-04-10T13:53:12.857Z,0,0,0,[],0
67f7cd8c9b93d99318d0435c,user,2025-04-10T13:54:20.247Z,0,0,0,[],0
67f7ceae9b93d99318d0435d,user,2025-04-10T13:59:10.785Z,0,0,0,[],0
67f7cec49b93d99318d0435e,user,2025-04-10T13:59:32.941Z,0,0,0,[],0
67f7cf3b9b93d99318d0435f,user,2025-04-10T14:01:31.650Z,0,0,0,[],0
67f7cf569b93d99318d04360,user,2025-04-10T14:01:58.738Z,0,0,0,[],0
67f7cf8f9b93d99318d04361,user,2025-04-10T14:02:55.216Z,0,0,0,[],0
67f7cfce9b93d99318d04362,user,2025-04-10T14:03:58.562Z,0,0,0,[],0
67f7cfe79b93d99318d04363,user,2025-04-10T14:04:23.131Z,0,0,0,[],0
67f7d0129b93d99318d04364,user,2025-04-10T14:05:06.031Z,0,0,0,[],0
67f7d0489b93d99318d04365,user,2025-04-10T14:06:00.013Z,0,0,0,[],0
67f7d0799b93d99318d04366,user,2025-04-10T14:06:49.756Z,0,0,0,[],0
67f7d0989b93d99318d04367,user,2025-04-10T14:07:20.311Z,0,0,0,[],0
67f7d0b69b93d99318d04368,user,2025-04-10T14:07:50.957Z,0,0,0,[],0
67f7d1799b93d99318d04369,user,2025-04-10T14:11:05.666Z,0,0,0,[],0
67f7d22f9b93d99318d0436a,user,2025-04-10T14:14:07.795Z,0,0,0,[],0
67f7d2539b93d99318d0436b,user,2025-04-10T14:14:43.372Z,0,0,0,[],0
67f7d2739b93d99318d0436c,user,2025-04-10T14:15:15.942Z,0,1,0,['edit puzzle'],11006
67f7d2fb9b93d99318d0436d,user,2025-04-10T14:17:31.335Z,0,0,0,[],0
67f7d3389b93d99318d0436e,user,2025-04-10T14:18:32.819Z,0,0,0,[],0
67f7d3929b93d99318d0436f,user,2025-04-10T14:20:02.463Z,0,0,0,[],0
67f7d3a59b93d99318d04370,user,2025-04-10T14:20:21.874Z,0,0,0,[],0
67f7d3d19b93d99318d04371,user,2025-04-10T14:21:05.475Z,0,0,0,[],0
67f7d3f09b93d99318d04372,user,2025-04-10T14:21:36.081Z,0,0,0,[],0
67f7d4099b93d99318d04373,user,2025-04-10T14:22:01.010Z,0,0,0,[],0
67f7d4239b93d99318d04374,user,2025-04-10T14:22:27.472Z,0,0,0,[],0
67f7d4449b93d99318d04375,user,2025-04-10T14:23:00.726Z,0,0,0,[],0
67f7d45d9b93d99318d04376,user,2025-04-10T14:23:25.146Z,0,0,0,[],0
67f7d4b89b93d99318d04377,user,2025-04-10T14:24:56.323Z,0,0,0,[],0
67f7d4d89b93d99318d04378,user,2025-04-10T14:25:28.206Z,14,54,0,"['edit puzzle', 'select scenario', 'add example category', 'add example category', 'add example category', 'select recommendation', 'edit puzzle', 'view similar', 'edit puzzle', 'edit puzzle', 'view similar', 'select scenario', 'add example category', 'add example category', 'add example category', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'edit puzzle', 'view similar', 'edit puzzle', 'view similar', 'view similar']",220200
67f7d5de9b93d99318d0437b,user,2025-04-10T14:29:50.215Z,6,53,0,"['edit puzzle', 'edit puzzle', 'edit puzzle', 'select scenario', 'add example category', 'add example category', 'add example category', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'edit puzzle', 'view similar', 'edit puzzle', 'view similar']",25705
67f7d61f9b93d99318d0437d,user,2025-04-10T14:30:55.121Z,0,0,0,[],0
67f7d6319b93d99318d0437e,user,2025-04-10T14:31:13.258Z,6,55,0,"['edit puzzle', 'edit puzzle', 'edit puzzle', 'edit puzzle', 'edit puzzle', 'select scenario', 'add example category', 'add example category', 'add example category', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'edit puzzle', 'view similar', 'edit puzzle', 'view similar']",41192
67f7d6929b93d99318d04380,user,2025-04-10T14:32:50.402Z,5,49,0,"['select scenario', 'add example category', 'add example category', 'add example category', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'edit puzzle', 'view similar']",32716
67f7d77b9b93d99318d04382,user,2025-04-10T14:36:43.354Z,5,48,0,"['select scenario', 'add example category', 'add example category', 'add example category', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'view similar']",12261
67f7d7aa9b93d99318d04384,user,2025-04-10T14:37:30.058Z,5,48,0,"['select scenario', 'add example category', 'add example category', 'add example category', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'view similar']",14866
67f7d7e59b93d99318d04386,user,2025-04-10T14:38:29.913Z,5,48,0,"['select scenario', 'add example category', 'add example category', 'add example category', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'view similar']",9996
67f7d8169b93d99318d04388,user,2025-04-10T14:39:18.752Z,5,48,0,"['select scenario', 'add example category', 'add example category', 'add example category', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'view similar']",9639
67f7d8619b93d99318d0438a,user,2025-04-10T14:40:33.798Z,5,48,0,"['select scenario', 'add example category', 'add example category', 'add example category', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'view similar']",13027
67f7d8bc9b93d99318d0438c,user,2025-04-10T14:42:04.003Z,7,50,0,"['select scenario', 'add example category', 'add example category', 'add example category', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'edit puzzle', 'view similar', 'edit puzzle', 'view similar', 'view similar']",42121
67f7d9279b93d99318d0438e,user,2025-04-10T14:43:51.378Z,5,48,0,"['select scenario', 'add example category', 'add example category', 'add example category', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'view similar']",17359
67f7d9659b93d99318d04390,user,2025-04-10T14:44:53.303Z,5,48,0,"['select scenario', 'add example category', 'add example category', 'add example category', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'view similar']",10030
67f7d9929b93d99318d04392,user,2025-04-10T14:45:38.858Z,0,2,0,"['edit puzzle', 'edit puzzle']",16091
67f7da339b93d99318d04393,user,2025-04-10T14:48:19.123Z,0,1,0,['edit puzzle'],5429
67f7da509b93d99318d04394,user,2025-04-10T14:48:48.607Z,0,2,0,"['edit puzzle', 'edit puzzle']",81876
67f7db959b93d99318d04395,user,2025-04-10T14:54:13.240Z,0,0,0,[],0
67f7dbb19b93d99318d04396,user,2025-04-10T14:54:41.788Z,0,1,0,['edit puzzle'],14928
67f7dc129b93d99318d04397,user,2025-04-10T14:56:18.253Z,0,1,0,['edit puzzle'],2466586
67f7e5d99b93d99318d04398,user,2025-04-10T15:38:01.125Z,0,0,0,[],0
67f7e5f89b93d99318d04399,user,2025-04-10T15:38:32.589Z,0,0,0,[],0
67f7e61d9b93d99318d0439a,user,2025-04-10T15:39:09.934Z,0,0,0,[],0
67f7e6639b93d99318d0439b,user,2025-04-10T15:40:19.109Z,0,0,0,[],0
67f809fbe5afc81b24c99332,user,2025-04-10T18:12:11.284Z,0,0,0,[],0
67f80a40e5afc81b24c99333,user,2025-04-10T18:13:20.269Z,0,0,0,[],0
67f80a51e5afc81b24c99334,user,2025-04-10T18:13:37.646Z,0,0,0,[],0
67f80a8ce5afc81b24c99335,user,2025-04-10T18:14:36.787Z,0,0,0,[],0
67f80ac7e5afc81b24c99336,user,2025-04-10T18:15:35.448Z,0,0,0,[],0
67f80ae5e5afc81b24c99337,user,2025-04-10T18:16:05.274Z,0,0,0,[],0
67f80b04e5afc81b24c99338,user,2025-04-10T18:16:36.379Z,0,0,0,[],0
67f80b19e5afc81b24c99339,user,2025-04-10T18:16:57.342Z,0,0,0,[],0
67f80b42e5afc81b24c9933a,user,2025-04-10T18:17:38.166Z,0,0,0,[],0
67f80ba3fc2068325c3f6c59,user,2025-04-10T18:19:15.593Z,0,0,0,[],0
67f810d0fc2068325c3f6c5a,user,2025-04-10T18:41:20.451Z,5,60,24,"['select scenario', 'add example category', 'add example category', 'add example category', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by difficulty', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'edit puzzle', 'edit narrative', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'view similar']",290500
680fefb5257b3e61673fe4d4,user,2025-04-28T21:14:29.963Z,8,49,0,"['select scenario', 'add example category', 'add example category', 'add example category', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'select scenario', 'add example category', 'add example category', 'add example category', 'add grammar']",120175
680ff0918ad8479c70dde3e3,user,2025-04-28T21:18:09.440Z,4,0,0,"['select scenario', 'add example category', 'add example category', 'add example category']",4512
680ff0ed7ac3ef5912785b63,user,2025-04-28T21:19:41.125Z,5,51,0,"['select scenario', 'add example category', 'add example category', 'add example category', 'add example category', 'add grammar', 'add grammar', 'add grammar', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution']",161686
680ff8b80b727088c4a8ce9b,user,2025-04-28T21:52:56.192Z,0,0,0,[],0
680ff9102d843467df4b3fca,user,2025-04-28T21:54:24.937Z,0,0,0,[],0
680ff93e5cdb4a9f93cff8ab,user,2025-04-28T21:55:10.528Z,0,0,0,[],0
680ffa275cdb4a9f93cff8ac,user,2025-04-28T21:59:03.647Z,0,0,0,[],0
680ffa8c091e638bb39e0aaa,user,2025-04-28T22:00:44.577Z,0,0,0,[],0
680ffac5091e638bb39e0aac,user,2025-04-28T22:01:41.587Z,0,0,0,[],0
680ffad777dd0f6fcfe2bafd,user,2025-04-28T22:01:59.945Z,0,0,0,[],0
680ffb44d1c53283cc472a97,user,2025-04-28T22:03:48.764Z,0,0,0,[],0
680ffbacd1c53283cc472a9c,user,2025-04-28T22:05:32.085Z,0,0,0,[],0
6810f5a3a84cea05c6a432fb,user,2025-04-29T15:52:03.385Z,4,48,0,"['select scenario', 'add example category', 'add example category', 'add example category', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution', 'filter by solution']",17989
68113d6ea84cea05c6a432fd,user,2025-04-29T20:58:22.252Z,0,0,0,[],0
68113dd3a84cea05c6a432fe,user,2025-04-29T21:00:03.428Z,0,0,0,[],0
68113e0ab9de78acf3648219,user,2025-04-29T21:00:58.719Z,0,0,0,[],0
68113e24b9de78acf364821a,user,2025-04-29T21:01:24.905Z,0,0,0,[],0
68113ecdb9de78acf364821b,user,2025-04-29T21:04:13.794Z,0,0,0,[],0
68114127a2bae323a76606a0,user,2025-04-29T21:14:15.864Z,0,0,0,[],0
6813ab5e5c5388e4911918bf,user,2025-05-01T17:11:58.522Z,4,0,0,"['select scenario', 'add example category', 'add example category', 'add example category']",4443
6813abd3f6877a57e84188cd,user,2025-05-01T17:13:55.955Z,3,0,0,"['add example category', 'add example category', 'add example category']",6301
6813abfcb18fb04bf9f49fc0,user,2025-05-01T17:14:36.678Z,4,0,0,"['select scenario', 'add example category', 'add example category', 'add example category']",3869
6813ac32d12a088772dfa403,user,2025-05-01T17:15:30.279Z,4,0,0,"['select scenario', 'add example category', 'add example category', 'add example category']",6142
